Date,azo,bac,dpz,googl,msft,tgt
2021-05-06,1488.8499755859375,41.42124938964844,427.5990295410156,2337.35009765625,248.22445678710938,210.8638153076172
2021-05-07,1507.199951171875,41.588863372802734,430.0252380371094,2351.929931640625,250.9380340576172,212.55667114257812
2021-05-10,1519.6199951171875,41.46068572998047,428.6331481933594,2291.75,245.68984985351562,211.88348388671875
2021-05-11,1495.1300048828125,40.9874153137207,419.9525146484375,2270.06005859375,244.74557495117188,207.1415252685547
2021-05-12,1495.8800048828125,40.60287857055664,423.03497314453125,2200.25,237.5591583251953,200.9245147705078
2021-05-13,1533.760009765625,41.25362777709961,420.01214599609375,2229.0400390625,241.5648651123047,206.51783752441406
2021-05-14,1527.5799560546875,41.76634216308594,424.8744812011719,2278.3798828125,246.65399169921875,209.04226684570312
2021-05-17,1531.8900146484375,42.141021728515625,430.41302490234375,2288.919921875,243.701904296875,207.91371154785156
2021-05-18,1510.8699951171875,41.56914520263672,430.41302490234375,2262.469970703125,241.61456298828125,205.0235137939453
2021-05-19,1466.8199462890625,41.38180923461914,429.5082092285156,2271.5,242.21231079101562,217.51780700683594
2021-05-20,1471.77001953125,41.28321075439453,426.5151672363281,2306.949951171875,245.5597686767578,220.27886962890625
2021-05-21,1460.260009765625,41.805782318115234,425.23248291015625,2294.1298828125,244.25466918945312,223.55638122558594
2021-05-24,1448.4000244140625,42.032562255859375,418.5206298828125,2361.0400390625,249.84373474121094,223.87420654296875
2021-05-25,1420.56005859375,41.42124938964844,418.65985107421875,2362.8701171875,250.7802276611328,223.76495361328125
2021-05-26,1410.0,41.45083236694336,418.31182861328125,2380.31005859375,250.55108642578125,225.56263732910156
2021-05-27,1411.219970703125,41.953678131103516,421.5732727050781,2362.679931640625,248.3792266845703,225.82086181640625
2021-05-28,1406.5999755859375,41.795921325683594,424.4568786621094,2356.85009765625,248.74783325195312,225.37391662597656
2021-06-01,1410.8499755859375,42.3184928894043,420.6087646484375,2381.179931640625,246.47633361816406,225.72154235839844
2021-06-02,1404.6700439453125,42.33821487426758,423.79071044921875,2370.590087890625,246.37672424316406,226.823974609375
2021-06-03,1392.199951171875,42.82337951660156,422.716796875,2347.580078125,244.7926788330078,227.61851501464844
2021-06-04,1387.2099609375,42.84318542480469,428.7027587890625,2393.570068359375,249.85369873046875,229.76380920410156
2021-06-07,1384.6500244140625,42.69466018676758,435.4444274902344,2402.300048828125,252.86241149902344,229.31686401367188
2021-06-08,1393.1300048828125,42.45703125,440.8536682128906,2398.43994140625,251.62705993652344,233.49819946289062
2021-06-09,1386.8499755859375,41.90255355834961,440.20733642578125,2407.93994140625,252.6432342529297,230.35972595214844
2021-06-10,1374.530029296875,41.27876663208008,445.8949890136719,2435.1298828125,256.27960205078125,230.0816192626953
2021-06-11,1394.6099853515625,41.44709014892578,450.3993835449219,2430.199951171875,256.9272155761719,231.3529052734375
2021-06-14,1385.989990234375,40.952022552490234,446.5532531738281,2448.909912109375,258.91973876953125,231.48202514648438
2021-06-15,1403.0400390625,40.98172378540039,444.161865234375,2428.389892578125,257.3954162597656,230.9854278564453
2021-06-16,1390.469970703125,41.20945739746094,445.98529052734375,2415.449951171875,256.4190979003906,229.68435668945312
2021-06-17,1390.9000244140625,39.40740966796875,455.56085205078125,2434.8701171875,259.92596435546875,229.64462280273438
2021-06-18,1386.280029296875,38.3974723815918,458.5401306152344,2402.219970703125,258.46142578125,228.95932006835938
2021-06-21,1415.5999755859375,39.35790252685547,457.812744140625,2436.25,261.64947509765625,232.17724609375
